Time to failure, Number of defective sites, Fraction of defect
0.045906909435690854, 3244, 0.25952
0.043624931315426184, 3074, 0.24592
0.03525796487874814, 2543, 0.20344
0.02769387634212443, 2170, 0.1736
0.04221193188072264, 2981, 0.23848
0.03399605294711437, 2598, 0.20784
0.03212058782959329, 2407, 0.19256
0.026698016177874626, 2055, 0.1644
0.04459077608163486, 3203, 0.25624
0.03893532001563462, 2837, 0.22696
0.03952376000475428, 2798, 0.22384
0.039069397083847775, 2868, 0.22944
0.04212638876018083, 3018, 0.24144
0.05738962994879526, 3708, 0.29664
0.01551014153457652, 1243, 0.09944
0.031416840034356464, 2435, 0.1948
0.028638962774281775, 2152, 0.17216
0.03452000529574257, 2537, 0.20296
0.034922829563187235, 2546, 0.20368
0.03954119114759362, 2827, 0.22616
0.0347433711856153, 2590, 0.2072
0.04601195726495518, 3177, 0.25416
0.04186270581809877, 2952, 0.23616
0.022521743644110494, 1744, 0.13952
0.0339614785109098, 2565, 0.2052
0.03418754101119758, 2568, 0.20544
0.03786230746772791, 2736, 0.21888
0.039414292841414504, 2821, 0.22568
0.030464750135512912, 2257, 0.18056
0.035352213115897715, 2621, 0.20968
0.03608840872880807, 2619, 0.20952
0.026761451553698922, 2100, 0.168
0.03450677254937707, 2613, 0.20904
0.03126925564502469, 2322, 0.18576
0.03573086851083035, 2631, 0.21048
0.03204310391978979, 2404, 0.19232
0.009045168443158854, 790, 0.0632
0.013974525007846846, 1137, 0.09096
0.05266796300148165, 3537, 0.28296
0.03632593567151413, 2631, 0.21048
0.03461014630738578, 2591, 0.20728
0.033722629154420786, 2448, 0.19584
0.032962679687021046, 2441, 0.19528
0.032878080627002544, 2474, 0.19792
0.015684578139248694, 1275, 0.102
0.05766458166580024, 3760, 0.3008
0.040708916154482896, 2868, 0.22944
0.03933508448394828, 2769, 0.22152
0.04869391521779208, 3406, 0.27248
0.04019920243986566, 2737, 0.21896
0.03836632904826566, 2752, 0.22016
0.029245480762139377, 2240, 0.1792
0.04058616946167421, 2931, 0.23448
0.03878713335284301, 2794, 0.22352
0.036087017632255844, 2669, 0.21352
0.020512464818813074, 1701, 0.13608
0.03242698809549518, 2474, 0.19792
0.03819505738578124, 2734, 0.21872
0.050469181754721905, 3315, 0.2652
0.04325784199354944, 3042, 0.24336
0.03011894819079037, 2271, 0.18168
0.021016190143720713, 1677, 0.13416
0.05284013942186922, 3586, 0.28688
0.038914730472722196, 2868, 0.22944
0.036462379602181655, 2605, 0.2084
0.044839498950437595, 3152, 0.25216
0.03544442246768243, 2493, 0.19944
0.04207084498490268, 2960, 0.2368
0.04565509987649717, 3247, 0.25976
0.034631871417784336, 2588, 0.20704
0.037811761412484345, 2791, 0.22328
0.03003893615925467, 2289, 0.18312
0.04773339900509469, 3274, 0.26192
0.029425075244766213, 2209, 0.17672
0.03855658290091321, 2788, 0.22304
0.030870872669780256, 2327, 0.18616
0.039219203667308127, 2801, 0.22408
0.03501944097342391, 2586, 0.20688
0.04101117442983882, 2962, 0.23696
0.024340866845055778, 1897, 0.15176
0.025163642508223533, 1971, 0.15768
0.04671591896764672, 3225, 0.258
0.039386381179359164, 2836, 0.22688
0.024386656301614046, 1835, 0.1468
0.02393534244971092, 1866, 0.14928
0.03200761597422447, 2410, 0.1928
0.03756527760562621, 2748, 0.21984
0.04818048885749329, 3298, 0.26384
0.022999344907679627, 1760, 0.1408
0.050283595821652115, 3426, 0.27408
0.03943647193433218, 2804, 0.22432
0.035935051213105126, 2717, 0.21736
0.044348532217742646, 3073, 0.24584
0.04261575259536619, 2973, 0.23784
0.03762323318788417, 2688, 0.21504
0.0407995804666972, 2929, 0.23432
0.025947720314492696, 1997, 0.15976
0.03380415938966595, 2534, 0.20272
0.03882739203377849, 2746, 0.21968
0.023839054730247246, 1909, 0.15272
